pokemon_id,type,region_id,region_name,base_location,morning,day,night,season,min_level,max_level,rarity
75,Cave,3,Sinnoh,Mt. Coronet,False,False,False,,32,40,Rare
75,Cave,3,Sinnoh,Mt. Coronet,False,False,False,,37,37,Horde
75,Rocks,3,Sinnoh,Mt. Coronet,False,False,False,,35,42,Very Common
75,Rocks,3,Sinnoh,Route 210,False,False,False,,29,30,Very Common
75,Grass,3,Sinnoh,Route 211,False,False,False,,28,28,Uncommon
75,Rocks,3,Sinnoh,Route 211,False,False,False,,29,30,Very Common
75,Rocks,3,Sinnoh,Route 213,False,False,False,,25,26,Common
75,Grass,3,Sinnoh,Route 214,False,False,False,,25,25,Uncommon
75,Rocks,3,Sinnoh,Route 214,False,False,False,,25,25,Uncommon
75,Grass,3,Sinnoh,Route 216,False,False,False,,35,35,Uncommon
75,Grass,3,Sinnoh,Route 216,False,False,False,,35,35,Common
75,Grass,3,Sinnoh,Route 216,False,False,False,,35,35,Uncommon
75,Grass,3,Sinnoh,Route 216,False,False,False,,35,35,Rare
75,Rocks,3,Sinnoh,Route 222,False,False,False,,41,42,Very Common
75,Grass,3,Sinnoh,Route 225,False,False,False,,49,49,Uncommon
75,Grass,3,Sinnoh,Route 225,False,False,False,,49,49,Uncommon
75,Grass,3,Sinnoh,Route 225,False,False,False,,49,49,Uncommon
75,Grass,3,Sinnoh,Route 225,False,False,False,,49,49,Uncommon
75,Grass,3,Sinnoh,Route 226,False,False,False,,49,49,Common
75,Grass,3,Sinnoh,Route 227,False,False,False,,51,53,Uncommon
75,Rocks,3,Sinnoh,Route 230,False,False,False,,51,52,Very Common
75,Grass,3,Sinnoh,Sendoff Spring,False,False,False,,37,39,Very Common
75,Cave,3,Sinnoh,Snowpoint Temple,False,False,False,,52,56,Uncommon
75,Cave,3,Sinnoh,Snowpoint Temple,False,False,False,,52,56,Uncommon
75,Cave,3,Sinnoh,Snowpoint Temple,False,False,False,,52,56,Uncommon
75,Cave,3,Sinnoh,Snowpoint Temple,False,False,False,,52,56,Uncommon
75,Rocks,3,Sinnoh,Snowpoint Temple,False,False,False,,54,55,Very Common
75,Grass,3,Sinnoh,Stark Mountain,False,False,False,,51,56,Uncommon
75,Cave,3,Sinnoh,Stark Mountain,False,False,False,,55,57,Uncommon
75,Rocks,3,Sinnoh,Stark Mountain,False,False,False,,55,59,Very Common
75,Rocks,3,Sinnoh,Turnback Cave,False,False,False,,50,60,Very Common
75,Grass,3,Sinnoh,Valor Lakefront,False,False,False,,26,28,Rare
75,Grass,3,Sinnoh,Valor Lakefront,False,False,False,,26,28,Rare
75,Grass,3,Sinnoh,Valor Lakefront,False,False,False,,26,28,Rare
75,Grass,3,Sinnoh,Valor Lakefront,False,False,False,,26,28,Uncommon
75,Cave,3,Sinnoh,Victory Road,False,False,False,,40,51,Common
75,Cave,3,Sinnoh,Victory Road,False,False,False,,47,49,Horde
75,Rocks,3,Sinnoh,Victory Road,False,False,False,,47,48,Very Common
75,Cave,4,Johto,Cliff Cave,False,False,False,,26,29,Rare
75,Cave,4,Johto,Dark Cave,False,False,False,,25,25,Common
75,Cave,4,Johto,Dark Cave,False,False,False,,25,25,Common
75,Cave,4,Johto,Dark Cave,False,False,False,,25,25,Common
75,Cave,4,Johto,Dark Cave,False,False,False,,25,25,Common
75,Rocks,4,Johto,Ice Path,False,False,False,,35,36,Very Common
75,Cave,4,Johto,Mt. Mortar,False,False,False,,33,36,Uncommon
75,Cave,4,Johto,Mt. Silver Cave,False,False,False,,59,63,Horde
75,Cave,4,Johto,Mt. Silver Cave,False,False,False,,64,70,Uncommon
75,Cave,4,Johto,Mt. Silver Cave,False,False,False,,64,70,Uncommon
75,Cave,4,Johto,Mt. Silver Cave,False,False,False,,64,70,Uncommon
75,Cave,4,Johto,Mt. Silver Cave,False,False,False,,64,70,Uncommon
75,Rocks,4,Johto,Mt. Silver Cave,False,False,False,,69,70,Very Common
75,Grass,4,Johto,Route 45,False,False,False,,31,33,Horde
75,Grass,4,Johto,Route 45,False,False,False,,35,37,Very Common
75,Cave,4,Johto,Safari Zone,True,True,False,,28,31,Rare
75,Rocks,4,Johto,Tohjo Falls,False,False,False,,38,40,Very Common
75,Cave,4,Johto,Victory Road,False,False,False,,39,43,Common
75,Rocks,4,Johto,Victory Road,False,False,False,,42,44,Very Common
76,Rocks,0,Kanto,Cerulean Cave,False,False,False,,50,65,Common
76,Rocks,0,Kanto,Mt. Ember,False,False,False,,48,50,Rare
76,Rocks,0,Kanto,Sevault Canyon,False,False,False,,50,55,Common
76,Cave,1,Hoenn,Magma Hideout,False,False,False,,36,36,Lure
76,Rocks,1,Hoenn,Victory Road,False,False,False,,40,45,Uncommon
76,Rocks,2,Unova,Challenger's Cave,False,False,False,,55,60,Common
76,Rocks,3,Sinnoh,Mt. Coronet,False,False,False,,40,42,Very Rare
76,Grass,3,Sinnoh,Route 227,False,False,False,,56,56,Lure
76,Rocks,3,Sinnoh,Route 230,False,False,False,,51,52,Uncommon
76,Rocks,3,Sinnoh,Snowpoint Temple,False,False,False,,55,56,Uncommon
76,Rocks,3,Sinnoh,Stark Mountain,False,False,False,,56,60,Uncommon
76,Rocks,3,Sinnoh,Turnback Cave,False,False,False,,55,65,Rare
76,Rocks,3,Sinnoh,Victory Road,False,False,False,,47,49,Uncommon
76,Rocks,4,Johto,Mt. Silver Cave,False,False,False,,69,70,Common
76,Rocks,4,Johto,Tohjo Falls,False,False,False,,38,40,Rare
76,Rocks,4,Johto,Victory Road,False,False,False,,42,44,Rare
77,Grass,0,Kanto,Kindle Road,False,False,False,,34,36,Horde
77,Grass,0,Kanto,Kindle Road,False,False,False,,36,38,Common
77,Grass,0,Kanto,Mt. Ember,False,False,False,,38,40,Common
77,Inside,0,Kanto,Pokémon Mansion,False,False,False,,28,30,Horde
77,Inside,0,Kanto,Pokémon Mansion,False,False,False,,30,32,Uncommon
77,Grass,0,Kanto,Route 17,False,False,False,,24,28,Uncommon
77,Grass,0,Kanto,Route 22,False,False,False,,3,5,Rare
77,Grass,2,Unova,Route 7,False,False,False,,31,32,Special
77,Grass,3,Sinnoh,Route 206,False,False,False,,14,16,Horde
77,Grass,3,Sinnoh,Route 206,False,False,False,,16,17,Very Common
77,Grass,3,Sinnoh,Route 207,False,False,False,,5,7,Common
77,Grass,3,Sinnoh,Route 210,False,False,False,,19,21,Common
77,Grass,3,Sinnoh,Route 210,True,True,False,,17,19,Horde
77,Grass,3,Sinnoh,Route 211,False,False,False,,13,29,Uncommon
77,Grass,3,Sinnoh,Route 214,False,False,False,,23,24,Uncommon
77,Grass,3,Sinnoh,Route 215,False,False,False,,21,22,Uncommon
77,Grass,4,Johto,Route 26,False,False,False,,38,40,Common
77,Grass,4,Johto,Route 27,False,False,False,,37,39,Rare
77,Grass,4,Johto,Route 39,False,False,False,,24,24,Lure
78,Grass,0,Kanto,Kindle Road,False,False,False,,40,40,Rare
78,Grass,0,Kanto,Mt. Ember,False,False,False,,40,42,Uncommon
78,Grass,0,Kanto,Mt. Ember,False,False,False,,40,40,Horde
78,Grass,2,Unova,Route 12,False,False,False,,46,47,Horde
78,Grass,2,Unova,Route 12,False,False,False,,49,49,Very Common
78,Dark Grass,2,Unova,Route 12,False,False,False,,54,54,Very Common
78,Grass,4,Johto,Mt. Silver,False,False,False,,63,65,Very Common
78,Grass,4,Johto,Route 28,False,False,False,,58,62,Horde
78,Grass,4,Johto,Route 28,False,False,False,,63,65,Common
79,Grass,0,Kanto,Berry Forest,False,False,False,,41,43,Rare
79,Water,0,Kanto,Berry Forest,False,False,False,,30,40,Very Common
79,Super Rod,0,Kanto,Berry Forest,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Bond Bridge,False,False,False,,40,42,Rare
79,Super Rod,0,Kanto,Bond Bridge,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Canyon Entrance,False,False,False,,48,50,Rare
79,Grass,0,Kanto,Cape Brink,False,False,False,,39,41,Uncommon
79,Water,0,Kanto,Cape Brink,False,False,False,,30,40,Very Common
79,Super Rod,0,Kanto,Cape Brink,False,False,False,,25,40,Rare
79,Water,0,Kanto,Celadon City,False,False,False,,30,35,Very Common
79,Water,0,Kanto,Cerulean Cave,False,False,False,,47,50,Uncommon
79,Super Rod,0,Kanto,Cerulean Cave,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Cerulean City,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Cinnabar Island,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Five Island,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Five Isle Meadow,False,False,False,,48,50,Rare
79,Grass,0,Kanto,Five Isle Meadow,False,False,False,,48,50,Rare
79,Grass,0,Kanto,Five Isle Meadow,False,False,False,,48,50,Rare
79,Grass,0,Kanto,Five Isle Meadow,False,False,False,,48,50,Uncommon
79,Super Rod,0,Kanto,Five Isle Meadow,False,False,False,,25,40,Rare
79,Water,0,Kanto,Four Island,False,False,False,,40,50,Common
79,Super Rod,0,Kanto,Four Island,False,False,False,,25,40,Rare
79,Water,0,Kanto,Fuchsia City,False,False,False,,30,35,Very Common
79,Water,0,Kanto,Fuchsia City,False,False,False,,30,35,Horde
79,Super Rod,0,Kanto,Fuchsia City,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Green Path,False,False,False,,25,40,Rare
79,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Uncommon
79,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Common
79,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Common
79,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Common
79,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Uncommon
79,Super Rod,0,Kanto,Icefall Cave,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Kindle Road,False,False,False,,36,38,Rare
79,Super Rod,0,Kanto,Kindle Road,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Memorial Pillar,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,One Island,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Outcast Island,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Pallet Town,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Resort Gorgeous,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 4,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 6,False,False,False,,30,35,Very Common
79,Water,0,Kanto,Route 6,False,False,False,,30,35,Horde
79,Super Rod,0,Kanto,Route 6,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 10,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 11,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 12,False,False,False,,30,35,Uncommon
79,Water,0,Kanto,Route 12,False,False,False,,30,35,Horde
79,Super Rod,0,Kanto,Route 12,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 13,False,False,False,,30,35,Uncommon
79,Super Rod,0,Kanto,Route 13,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 19,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 20,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Route 21,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 22,False,False,False,,30,35,Common
79,Super Rod,0,Kanto,Route 22,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 23,False,False,False,,30,40,Very Common
79,Water,0,Kanto,Route 23,False,False,False,,30,40,Horde
79,Super Rod,0,Kanto,Route 23,False,False,False,,25,40,Uncommon
79,Super Rod,0,Kanto,Route 24,False,False,False,,25,40,Rare
79,Water,0,Kanto,Route 25,False,False,False,,30,35,Very Common
79,Super Rod,0,Kanto,Route 25,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Ruin Valley,False,False,False,,50,52,Rare
79,Super Rod,0,Kanto,Ruin Valley,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,S.S. Anne,False,False,False,,25,40,Rare
79,Water,0,Kanto,Safari Zone,False,False,False,,30,35,Very Common
79,Super Rod,0,Kanto,Safari Zone,False,False,False,,25,40,Rare
79,Cave,0,Kanto,Seafoam Islands,False,False,False,,26,32,Uncommon
79,Cave,0,Kanto,Seafoam Islands,False,False,False,,26,28,Horde
79,Water,0,Kanto,Seafoam Islands,False,False,False,,30,40,Rare
79,Super Rod,0,Kanto,Seafoam Islands,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Tanoby Ruins,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Trainer Tower,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Treasure Beach,False,False,False,,36,38,Rare
79,Super Rod,0,Kanto,Treasure Beach,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Vermilion City,False,False,False,,25,40,Rare
79,Water,0,Kanto,Viridian City,False,False,False,,30,35,Common
79,Super Rod,0,Kanto,Viridian City,False,False,False,,25,40,Rare
79,Super Rod,0,Kanto,Water Labyrinth,False,False,False,,25,40,Rare
79,Grass,0,Kanto,Water Path,False,False,False,,48,50,Rare
79,Super Rod,0,Kanto,Water Path,False,False,False,,25,40,Rare
79,Water,2,Unova,Abundant Shrine,False,False,False,,35,55,Very Common
79,Water,2,Unova,Abundant Shrine,False,False,False,,35,55,Horde
79,Water,2,Unova,Abundant Shrine,False,False,False,,60,65,Special
79,Cave,4,Johto,Slowpoke Well,False,False,False,,8,22,Horde
79,Cave,4,Johto,Slowpoke Well,False,False,False,,12,25,Uncommon
79,Water,4,Johto,Slowpoke Well,False,False,False,,18,22,Horde
79,Water,4,Johto,Slowpoke Well,False,False,False,,20,25,Very Common
79,Cave,4,Johto,Safari Zone,False,False,False,,28,31,Rare
79,Cave,4,Johto,Tohjo Falls,False,False,False,,22,39,Uncommon
79,Water,4,Johto,Tohjo Falls,False,False,False,,20,25,Very Common
80,Water,0,Kanto,Berry Forest,False,False,False,,37,40,Uncommon
80,Water,0,Kanto,Berry Forest,False,False,False,,37,40,Horde
80,Grass,0,Kanto,Cape Brink,False,False,False,,38,40,Horde
80,Grass,0,Kanto,Cape Brink,False,False,False,,41,43,Uncommon
80,Water,0,Kanto,Cape Brink,False,False,False,,37,40,Common
80,Water,0,Kanto,Cerulean Cave,False,False,False,,47,50,Very Common
80,Water,0,Kanto,Cerulean Cave,False,False,False,,47,50,Horde
80,Super Rod,0,Kanto,Cerulean Cave,False,False,False,,37,40,Uncommon
80,Super Rod,0,Kanto,Cinnabar Island,False,False,False,,37,40,Rare
80,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Very Rare
80,Water,0,Kanto,Route 12,False,False,False,,37,37,Rare
80,Water,0,Kanto,Route 13,False,False,False,,37,37,Rare
80,Super Rod,0,Kanto,Route 23,False,False,False,,37,40,Uncommon
80,Cave,0,Kanto,Seafoam Islands,False,False,False,,37,37,Rare
80,Water,0,Kanto,Seafoam Islands,False,False,False,,37,40,Rare
80,Water,2,Unova,Abundant Shrine,False,False,False,,60,65,Special
80,Water,2,Unova,Dragonspiral Tower,False,False,False,,38,38,Lure
80,Cave,4,Johto,Tohjo Falls,False,False,False,,37,39,Uncommon
80,Cave,4,Johto,Tohjo Falls,False,False,False,,37,37,Horde
81,Inside,0,Kanto,Power Plant,False,False,False,,28,30,Uncommon
81,Grass,0,Kanto,Route 6,False,False,False,,10,12,Horde
81,Grass,0,Kanto,Route 6,False,False,False,,14,15,Uncommon
81,Grass,0,Kanto,Route 10,False,False,False,,12,13,Horde
81,Grass,0,Kanto,Route 10,False,False,False,,14,17,Uncommon
81,Grass,0,Kanto,Route 11,False,False,False,,14,16,Uncommon
81,Cave,1,Hoenn,New Mauville,False,False,False,,20,24,Horde
81,Cave,1,Hoenn,New Mauville,False,False,False,,22,26,Very Common
81,Grass,1,Hoenn,Route 110,False,False,False,,12,13,Rare
81,Grass,3,Sinnoh,Fuego Ironworks,False,False,False,,28,30,Uncommon
81,Grass,3,Sinnoh,Route 222,False,False,False,,39,39,Uncommon
81,Grass,4,Johto,Route 38,False,False,False,,15,16,Horde
81,Grass,4,Johto,Route 38,False,False,False,,19,20,Common
81,Grass,4,Johto,Route 39,False,False,False,,19,21,Common
81,Cave,4,Johto,Safari Zone,False,False,False,,28,31,Rare
82,Cave,0,Kanto,Cerulean Cave,False,False,False,,54,60,Uncommon
82,Inside,0,Kanto,Power Plant,False,False,False,,31,34,Rare
82,Grass,3,Sinnoh,Route 222,False,False,False,,41,41,Rare
82,Cave,3,Sinnoh,Victory Road,False,False,False,,41,43,Uncommon
82,Cave,4,Johto,Safari Zone,False,False,False,,30,31,Rare
83,Grass,0,Kanto,Route 12,True,True,False,,26,28,Rare
83,Grass,0,Kanto,Route 13,True,True,False,,26,28,Rare
83,Grass,4,Johto,Route 38,True,True,False,Season0,19,20,Uncommon
83,Grass,4,Johto,Route 38,True,True,False,Season1,19,20,Uncommon
83,Grass,4,Johto,Route 38,True,True,False,Season2,19,20,Uncommon
83,Grass,4,Johto,Route 38,True,True,False,Season3,19,20,Rare
83,Grass,4,Johto,Route 39,True,True,False,Season0,19,21,Uncommon
83,Grass,4,Johto,Route 39,True,True,False,Season1,19,21,Uncommon
83,Grass,4,Johto,Route 39,True,True,False,Season2,19,21,Uncommon
83,Grass,4,Johto,Route 39,True,True,False,Season3,19,21,Rare
83,Grass,4,Johto,Route 43,True,True,False,Season0,26,28,Uncommon
83,Grass,4,Johto,Route 43,True,True,False,Season1,26,28,Uncommon
83,Grass,4,Johto,Route 43,True,True,False,Season2,26,28,Uncommon
83,Grass,4,Johto,Route 43,True,True,False,Season3,26,28,Rare
83,Grass,4,Johto,Route 47,True,True,False,Season0,33,36,Uncommon
83,Grass,4,Johto,Route 47,True,True,False,Season1,33,36,Uncommon
83,Grass,4,Johto,Route 47,True,True,False,Season2,33,36,Uncommon
83,Grass,4,Johto,Route 47,True,True,False,Season3,33,36,Rare
83,Grass,4,Johto,Route 48,True,True,False,Season0,26,29,Uncommon
83,Grass,4,Johto,Route 48,True,True,False,Season1,26,29,Uncommon
83,Grass,4,Johto,Route 48,True,True,False,Season2,26,29,Uncommon
83,Grass,4,Johto,Route 48,True,True,False,Season3,26,29,Rare
83,Cave,4,Johto,Safari Zone,True,True,False,Season0,28,31,Rare
83,Cave,4,Johto,Safari Zone,True,True,False,Season1,28,31,Rare
83,Cave,4,Johto,Safari Zone,True,True,False,Season2,28,31,Rare
83,Cave,4,Johto,Safari Zone,True,True,False,Season3,28,31,Very Rare
83,Headbutt,4,Johto,Safari Zone,False,False,False,,28,31,Rare
83,Headbutt,4,Johto,Safari Zone,False,False,False,,28,31,Rare
83,Headbutt,4,Johto,Safari Zone,False,False,False,,28,31,Rare
83,Headbutt,4,Johto,Safari Zone,False,False,False,,28,31,Rare
84,Grass,0,Kanto,Route 16,False,False,False,,20,25,Uncommon
84,Grass,0,Kanto,Route 17,False,False,False,,24,28,Uncommon
84,Grass,0,Kanto,Route 18,False,False,False,,25,29,Common
84,Grass,0,Kanto,Route 18,True,True,False,,23,24,Horde
84,Grass,0,Kanto,Route 22,True,True,False,,3,5,Uncommon
84,Grass,0,Kanto,Safari Zone,False,False,False,,26,28,Rare
84,Grass,1,Hoenn,Safari Zone,False,False,False,,27,30,Common
84,Grass,4,Johto,Route 26,True,True,False,,38,40,Common
84,Grass,4,Johto,Route 27,True,True,False,,37,39,Very Common
84,Grass,4,Johto,Route 42,False,False,False,,27,27,Lure
84,Cave,4,Johto,Safari Zone,True,True,False,,28,31,Rare
85,Grass,0,Kanto,Route 18,False,False,False,,31,31,Uncommon
85,Grass,1,Hoenn,Safari Zone,False,False,False,,28,30,Uncommon
85,Grass,4,Johto,Mt. Silver,True,True,False,,58,62,Horde
85,Grass,4,Johto,Mt. Silver,True,True,False,,63,65,Uncommon
85,Grass,4,Johto,Route 26,True,True,False,,38,40,Rare
85,Grass,4,Johto,Route 27,True,True,False,,34,36,Horde
85,Grass,4,Johto,Route 27,True,True,False,,37,39,Rare
85,Grass,4,Johto,Route 28,True,True,False,,63,65,Uncommon
86,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
86,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
86,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
86,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
86,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Very Common
86,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Horde
86,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Very Common
86,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Very Common
86,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Very Common
86,Cave,0,Kanto,Seafoam Islands,False,False,False,,26,29,Horde
86,Cave,0,Kanto,Seafoam Islands,False,False,False,,28,34,Uncommon
86,Cave,0,Kanto,Seafoam Islands,False,False,False,,28,34,Uncommon
86,Cave,0,Kanto,Seafoam Islands,False,False,False,,28,34,Uncommon
86,Cave,0,Kanto,Seafoam Islands,False,False,False,,28,34,Uncommon
86,Water,0,Kanto,Seafoam Islands,False,False,False,,30,40,Common
86,Water,0,Kanto,Seafoam Islands,False,False,False,,30,40,Common
86,Water,0,Kanto,Seafoam Islands,False,False,False,,30,40,Common
86,Water,0,Kanto,Seafoam Islands,False,False,False,,30,40,Very Common
86,Water,2,Unova,Giant Chasm,False,False,False,,35,55,Very Common
86,Water,2,Unova,Giant Chasm,False,False,False,,35,55,Horde
86,Water,2,Unova,Giant Chasm,False,False,False,,35,55,Very Common
86,Water,2,Unova,Giant Chasm,False,False,False,,35,55,Very Common
86,Water,2,Unova,Giant Chasm,False,False,False,,35,55,Very Common
86,Water,2,Unova,Giant Chasm,False,False,False,,45,60,Special
86,Water,2,Unova,Icirrus City,False,False,False,,36,40,Special
86,Water,3,Sinnoh,Oreburgh Gate,False,False,False,,43,43,Lure
86,Water,3,Sinnoh,Route 226,False,False,False,,35,45,Common
86,Water,3,Sinnoh,Route 230,False,False,False,,35,45,Common
86,Water,4,Johto,Route 47,False,False,False,,21,24,Horde
86,Water,4,Johto,Route 47,False,False,False,,24,28,Very Common
86,Cave,4,Johto,Whirl Islands,False,False,False,,26,28,Horde
86,Cave,4,Johto,Whirl Islands,False,False,False,,27,31,Uncommon
87,Cave,0,Kanto,Icefall Cave,False,False,False,,46,48,Horde
87,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
87,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
87,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
87,Cave,0,Kanto,Icefall Cave,False,False,False,,48,50,Common
87,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Uncommon
87,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Uncommon
87,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Uncommon
87,Water,0,Kanto,Icefall Cave,False,False,False,,40,50,Uncommon
87,Cave,0,Kanto,Seafoam Islands,False,False,False,,34,36,Rare
87,Water,0,Kanto,Seafoam Islands,False,False,False,,34,40,Common
87,Water,0,Kanto,Seafoam Islands,False,False,False,,34,40,Horde
87,Water,0,Kanto,Seafoam Islands,False,False,False,,34,40,Common
87,Water,0,Kanto,Seafoam Islands,False,False,False,,34,40,Common
87,Water,0,Kanto,Seafoam Islands,False,False,False,,34,40,Common
87,Water,2,Unova,Giant Chasm,False,False,False,,35,70,Special
87,Water,2,Unova,Icirrus City,False,False,False,,38,38,Lure
87,Water,2,Unova,Icirrus City,False,False,False,,36,40,Special
87,Water,2,Unova,Moor of Icirrus,False,False,False,,39,40,Special
87,Water,2,Unova,Route 8,False,False,False,,39,40,Special
87,Water,3,Sinnoh,Lake Acuity,False,False,False,,43,43,Lure
87,Water,3,Sinnoh,Route 226,False,False,False,,40,55,Rare
87,Water,3,Sinnoh,Route 226,False,False,False,,40,55,Horde
87,Water,3,Sinnoh,Route 226,False,False,False,,40,55,Rare
87,Water,3,Sinnoh,Route 226,False,False,False,,40,55,Rare
87,Water,3,Sinnoh,Route 226,False,False,False,,40,55,Uncommon
87,Water,3,Sinnoh,Route 230,False,False,False,,40,55,Rare
87,Cave,3,Sinnoh,Victory Road,False,False,False,,50,52,Very Rare
87,Cave,3,Sinnoh,Victory Road,False,False,False,,50,52,Very Rare
87,Cave,3,Sinnoh,Victory Road,False,False,False,,50,52,Very Rare
87,Cave,3,Sinnoh,Victory Road,False,False,False,,50,52,Rare
87,Water,3,Sinnoh,Victory Road,False,False,False,,35,55,Uncommon
87,Water,3,Sinnoh,Victory Road,False,False,False,,35,55,Horde
87,Water,3,Sinnoh,Victory Road,False,False,False,,35,55,Uncommon
87,Water,3,Sinnoh,Victory Road,False,False,False,,35,55,Uncommon
87,Water,3,Sinnoh,Victory Road,False,False,False,,35,55,Common
87,Water,4,Johto,Route 47,False,False,False,,34,34,Lure
88,Water,0,Kanto,Celadon City,False,False,False,,30,35,Uncommon
88,Water,0,Kanto,Celadon City,False,False,False,,30,35,Horde
88,Super Rod,0,Kanto,Celadon City,False,False,False,,25,40,Rare
88,Inside,0,Kanto,Pokémon Mansion,False,False,False,,27,29,Horde
88,Inside,0,Kanto,Pokémon Mansion,False,False,False,,28,30,Uncommon
88,Inside,0,Kanto,Power Plant,False,False,False,,28,30,Uncommon
88,Grass,0,Kanto,Route 16,False,False,False,,19,20,Horde
88,Grass,0,Kanto,Route 16,False,False,False,,20,25,Very Common
88,Grass,0,Kanto,Route 17,False,False,False,,24,28,Very Common
88,Grass,0,Kanto,Route 18,False,False,False,,26,28,Very Common
88,Grass,0,Kanto,Route 18,False,False,True,,23,24,Horde
88,Cave,1,Hoenn,Fiery Path,False,False,False,,15,16,Uncommon
88,Grass,4,Johto,Route 35,False,False,False,,20,20,Lure
88,Cave,4,Johto,Safari Zone,False,False,False,,28,31,Very Rare
88,Water,4,Johto,Safari Zone,False,False,False,,28,31,Rare
89,Water,0,Kanto,Celadon City,False,False,False,,38,38,Rare
89,Inside,0,Kanto,Pokémon Mansion,False,False,False,,38,38,Rare
89,Inside,0,Kanto,Power Plant,False,False,False,,38,38,Rare
90,Good Rod,0,Kanto,Cinnabar Island,False,False,False,,10,25,Uncommon
90,Super Rod,0,Kanto,Cinnabar Island,False,False,False,,25,40,Uncommon
90,Super Rod,0,Kanto,Five Island,False,False,False,,25,40,Common
90,Super Rod,0,Kanto,Icefall Cave,False,False,False,,25,40,Rare
90,Super Rod,0,Kanto,One Island,False,False,False,,25,40,Uncommon
90,Good Rod,0,Kanto,Pallet Town,False,False,False,,10,25,Rare
90,Super Rod,0,Kanto,Pallet Town,False,False,False,,25,40,Uncommon
90,Super Rod,0,Kanto,Route 11,False,False,False,,25,40,Uncommon
90,Super Rod,0,Kanto,Route 19,False,False,False,,25,40,Uncommon
90,Good Rod,0,Kanto,Route 20,False,False,False,,10,25,Rare
90,Super Rod,0,Kanto,Route 20,False,False,False,,25,40,Uncommon
90,Good Rod,0,Kanto,Route 21,False,False,False,,10,25,Rare
90,Super Rod,0,Kanto,Route 21,False,False,False,,25,40,Uncommon
90,Good Rod,0,Kanto,S.S. Anne,False,False,False,,10,25,Rare
90,Super Rod,0,Kanto,S.S. Anne,False,False,False,,25,40,Uncommon
90,Super Rod,0,Kanto,Seafoam Islands,False,False,False,,25,40,Uncommon
90,Good Rod,0,Kanto,Vermilion City,False,False,False,,10,25,Rare
90,Super Rod,0,Kanto,Vermilion City,False,False,False,,25,40,Uncommon
90,Old Rod,2,Unova,Route 13,False,False,False,,35,55,Very Common
90,Old Rod,2,Unova,Undella Bay,False,False,False,,35,55,Common
90,Old Rod,2,Unova,Undella Town,False,False,False,,35,55,Common
